ts,pt,pc,temp,q,choke
2008-02-12,1549.1,270.3,16.3,1373.0,14.5
2008-02-13,1753.3,238.8,53.4,10073.0,22.8
2008-02-14,1649.3,183.6,72.7,18009.0,31.2
2008-02-15,1694.5,76.3,70.0,13541.0,28.5
2008-02-16,1674.2,179.6,71.5,14778.0,30.2
2008-02-17,1670.9,208.6,73.6,14930.0,30.0
2008-02-18,1643.0,231.8,74.2,14614.0,30.3
2008-02-19,1650.1,272.8,74.9,15158.0,30.5
2008-02-20,1644.7,286.3,73.0,15644.0,29.9
2008-02-21,1640.5,281.8,71.7,14967.0,30.5
2008-02-22,1640.1,15.1,72.3,14048.0,29.6
2008-02-23,1633.2,159.7,69.6,8902.0,29.0
2008-02-24,1612.6,124.5,73.2,15638.0,30.8
2008-02-25,1616.4,178.5,73.1,15509.0,30.7
2008-02-26,1609.0,181.4,72.3,15782.0,30.9
2008-02-27,1600.1,179.5,74.7,15737.0,30.8
2008-02-28,1604.5,147.2,73.5,14997.0,29.9
2008-02-29,1587.4,165.7,73.4,15904.0,31.0
2008-03-01,1578.4,161.8,74.6,15806.0,31.1
2008-03-02,1571.1,162.8,75.2,15755.0,31.1
2008-03-03,1567.3,157.6,75.1,15670.0,31.0
2008-03-04,1567.5,142.6,74.3,15194.0,30.6
2008-03-05,1564.5,135.2,72.5,15457.0,30.6
2008-03-06,1556.4,132.2,75.0,15282.0,30.6
2008-03-07,1562.8,91.0,71.0,13817.0,28.8
2008-03-08,1566.9,66.6,69.3,12917.0,27.9
2008-03-09,1536.4,124.5,73.1,15107.0,31.2
2008-03-10,1527.1,130.7,73.3,15562.0,31.3
2008-03-11,1520.2,129.6,74.0,15926.0,31.4
2008-03-12,1523.7,97.1,73.9,14793.0,29.9
2008-03-13,1500.3,125.3,75.3,16193.0,31.6
2008-03-14,1497.1,113.5,75.2,15115.0,30.9
2008-03-15,1481.4,127.9,76.3,16038.0,32.1
2008-03-16,1475.6,122.0,76.0,16061.0,32.1
2008-03-17,1469.2,116.1,75.2,16606.0,32.1
2008-03-18,1463.6,112.5,75.4,15019.0,32.0
2008-03-19,1457.0,108.4,75.6,16036.0,32.0
2008-03-20,1452.2,101.1,74.7,16508.0,32.0
2008-03-21,1444.2,97.1,75.4,16190.0,32.1
2008-03-22,1438.4,93.7,75.3,16175.0,32.1
2008-03-23,1432.9,91.2,75.4,16468.0,32.1
2008-03-24,1427.2,71.9,74.8,16544.0,32.1
2008-03-25,1421.9,216.2,75.0,14358.0,32.0
2008-03-26,1419.9,214.6,75.3,4003.0,30.9
2008-03-27,17.1,8.7,6.7,0.0,
2008-03-28,1337.8,6.0,24.1,1728.0,21.3
2008-03-29,1410.9,97.8,69.3,17978.0,32.0
2008-03-30,1412.2,159.3,73.1,4852.0,30.7
2008-03-31,1423.1,103.6,70.5,13368.0,31.0
2008-04-01,1413.1,166.4,73.5,16168.0,29.8
2008-04-02,1401.9,184.9,75.8,16309.0,31.8
2008-04-03,1394.1,191.3,75.9,13172.0,32.0
2008-04-04,1387.9,192.5,75.2,16376.0,32.1
2008-04-05,1379.9,192.4,75.5,16369.0,32.2
2008-04-06,1374.8,192.3,75.4,15570.0,32.2
2008-04-07,1374.1,190.7,75.3,15975.0,32.0
2008-04-08,1371.3,189.5,74.6,15928.0,32.0
2008-04-09,1366.5,188.3,74.8,16372.0,32.0
2008-04-10,1360.6,187.3,75.4,16552.0,31.3
2008-04-11,1357.9,184.4,74.2,16207.0,31.9
2008-04-12,1351.0,182.0,73.9,8556.0,30.9
2008-04-13,1357.8,30.7,48.7,2321.0,25.8
2008-04-14,1216.6,96.6,64.0,14590.0,28.8
2008-04-15,1349.4,153.0,74.2,14137.0,32.1
2008-04-16,1348.8,160.0,74.5,16327.0,31.9
2008-04-17,1346.1,167.4,74.9,6501.0,31.7
2008-04-18,1347.2,115.2,72.3,13156.0,31.7
2008-04-19,1349.2,143.9,73.2,13530.0,30.0
2008-04-20,1343.6,162.2,75.0,14779.0,31.5
2008-04-21,1339.1,163.3,74.9,15056.0,31.5
2008-04-22,1336.8,161.9,74.2,14916.0,31.5
2008-04-23,1332.3,159.7,73.6,14907.0,31.5
2008-04-24,1328.2,158.2,73.7,16755.0,30.8
2008-04-25,1331.1,158.6,74.3,16967.0,31.5
2008-04-26,1337.8,158.3,73.4,17015.0,31.4
2008-04-27,1315.7,168.2,75.8,12389.0,31.5
2008-04-29,1290.9,26.9,51.5,3207.0,25.8
2008-04-30,1317.8,103.7,69.0,16236.0,32.5
2008-05-01,1315.1,154.2,74.2,16641.0,33.4
2008-05-02,1316.5,166.1,75.9,17176.0,33.4
2008-05-03,1320.7,171.9,76.3,16750.0,33.4
2008-05-04,1325.2,174.4,75.4,17414.0,33.4
2008-05-05,1330.2,177.9,76.3,17351.0,33.3
2008-05-06,1331.5,181.8,77.0,17300.0,33.2
2008-05-07,1335.8,182.7,77.2,17281.0,33.1
2008-05-08,1340.1,184.4,77.3,17255.0,33.1
2008-05-09,1345.7,185.9,77.0,17283.0,33.0
2008-05-10,1328.2,193.6,77.5,18515.0,34.1
2008-05-11,1299.7,205.3,78.8,20035.0,35.6
2008-05-12,1271.2,212.2,79.1,21640.0,36.2
2008-05-13,1245.4,220.0,79.5,22897.0,37.3
2008-05-14,1243.6,222.7,79.7,23010.0,38.2
2008-05-15,1224.5,227.8,80.2,23699.0,39.3
2008-05-16,1210.3,231.0,80.3,24591.0,40.1
2008-05-17,1201.3,230.9,80.2,25073.0,40.7
2008-05-18,1201.5,227.5,80.0,25133.0,40.7
2008-05-19,1202.8,229.3,80.2,25218.0,40.8
2008-05-20,1178.6,233.3,80.6,26201.0,42.2
2008-05-21,1162.8,237.4,80.8,26825.0,43.1
2008-05-22,1163.5,238.3,80.9,26860.0,43.1
2008-05-23,1163.2,238.9,81.0,26850.0,43.1
2008-05-24,1162.8,238.9,81.0,26922.0,43.2
2008-05-25,1160.6,239.9,81.2,27004.0,43.3
2008-05-26,1159.7,236.2,80.9,27079.0,43.4
2008-05-27,1159.9,234.6,80.9,27118.0,43.5
2008-05-28,1162.6,232.3,79.5,27101.0,43.5
2008-05-29,1163.2,231.9,79.0,27198.0,43.6
2008-05-30,1208.5,227.1,79.7,20806.0,40.1
2008-05-31,19.5,16.1,21.8,0.0,0.0
2008-06-01,1325.5,5.0,22.1,414.0,16.8
2008-06-02,1179.1,143.1,77.8,21314.0,42.5
2008-06-03,0.0,177.4,79.2,26694.0,43.2
2008-06-04,14.9,191.0,77.9,26998.0,43.4
2008-06-05,972.2,198.5,79.6,27122.0,43.4
2008-06-06,1164.7,201.1,79.8,26959.0,43.4
2008-06-07,1163.3,203.7,81.3,26885.0,43.3
2008-06-08,1162.5,203.5,80.8,26878.0,43.4
2008-06-09,1164.0,202.5,80.2,26914.0,43.4
2008-06-10,1163.1,201.7,80.6,26879.0,43.4
2008-06-11,1159.5,200.1,80.4,26848.0,43.4
2008-06-12,1151.6,196.3,80.3,26733.0,43.5
2008-06-13,1146.3,194.0,80.4,26641.0,43.5
2008-06-14,1184.8,169.2,77.4,22994.0,38.5
2008-06-15,1142.2,195.5,80.8,26948.0,43.7
2008-06-16,1143.4,197.5,80.9,26993.0,43.7
2008-06-17,1148.2,196.8,79.9,26711.0,43.8
2008-06-18,1151.0,196.7,79.7,27043.0,43.8
2008-06-19,1152.7,197.3,79.7,27057.0,42.9
2008-06-20,1189.1,187.6,79.0,24810.0,40.9
2008-06-21,1167.0,198.8,80.7,26489.0,42.8
2008-06-22,1157.6,198.4,79.3,27160.0,42.8
2008-06-23,1161.1,200.2,80.5,27038.0,43.4
2008-06-24,1161.8,202.8,80.9,27055.0,42.5
2008-06-25,1166.0,203.4,80.0,27105.0,43.5
2008-06-26,1177.6,196.3,79.6,22571.0,42.2
2008-06-27,1166.4,201.9,81.0,26915.0,43.5
2008-06-28,1167.5,205.4,81.1,25117.0,43.5
2008-06-29,1163.3,202.5,80.4,27130.0,43.5
2008-06-30,1243.3,191.8,79.6,23284.0,39.4
2008-07-01,1265.1,170.2,77.1,21164.0,37.0
2008-07-02,1176.7,192.8,79.2,27068.0,43.2
2008-07-03,1180.6,203.3,80.1,26926.0,43.0
2008-07-04,1179.4,206.2,81.2,26897.0,43.0
2008-07-05,1178.8,207.2,81.4,26909.0,43.0
2008-07-06,1179.9,207.3,81.4,26936.0,43.0
2008-07-07,1182.1,207.1,81.0,26981.0,43.0
2008-07-08,1184.5,206.5,80.1,26984.0,43.0
2008-07-09,1183.1,209.6,81.7,26942.0,42.9
2008-07-10,1184.7,210.6,81.5,24407.0,43.0
2008-07-11,1222.4,173.0,78.2,15071.0,40.3
2008-07-12,1452.6,40.5,62.0,5360.0,32.1
2008-07-13,1265.7,151.2,79.1,21403.0,47.9
2008-07-14,1286.7,160.7,77.0,20251.0,44.4
2008-07-15,1217.8,183.9,79.1,22440.0,48.7
2008-07-16,1302.0,168.1,78.3,18405.0,44.5
2008-07-17,1328.9,161.2,78.4,17033.0,42.9
2008-07-18,1344.1,157.2,78.0,16763.0,42.0
2008-07-19,1351.3,153.4,77.3,17016.0,41.7
2008-07-20,1351.4,151.7,77.2,16479.0,41.7
2008-07-21,1352.1,151.4,77.0,16479.0,41.7
2008-07-22,1352.4,153.4,77.6,16429.0,41.7
2008-07-23,1353.5,152.8,77.7,16354.0,41.7
2008-07-24,1353.2,152.5,77.6,16637.0,41.7
2008-07-25,1355.6,151.5,76.6,16267.0,41.7
2008-07-26,1357.2,152.0,76.7,16302.0,41.7
2008-07-27,1357.6,152.7,76.9,16432.0,41.6
2008-07-28,1356.9,154.0,77.9,16279.0,41.6
2008-07-29,1335.3,156.6,76.7,17311.0,43.0
2008-07-30,1429.0,123.4,71.5,12560.0,33.3
2008-07-31,1417.7,88.8,64.4,11978.0,32.0
2008-08-01,1382.8,142.3,75.2,15424.0,40.1
2008-08-02,1312.6,138.8,72.3,15727.0,38.3
2008-08-03,1380.0,147.0,76.6,15487.0,40.2
2008-08-04,1377.4,147.2,77.3,15964.0,40.1
2008-08-05,1377.4,147.5,77.2,15458.0,40.2
2008-08-06,1382.4,145.6,76.1,4777.0,36.9
2008-08-08,1473.6,38.2,62.0,3912.0,28.2
2008-08-09,1240.2,128.6,77.4,19750.0,47.5
2008-08-10,1210.7,172.0,79.3,21298.0,49.2
2008-08-11,1198.3,177.7,78.6,21605.0,49.7
2008-08-12,1181.6,182.5,80.1,21762.0,49.4
2008-08-13,1178.4,179.5,80.1,21924.0,50.2
2008-08-14,1188.6,172.6,80.0,23001.0,49.4
2008-08-15,1158.0,179.4,80.5,23786.0,51.2
2008-08-16,1060.6,184.7,80.9,28235.0,57.2
2008-08-17,1053.6,181.8,80.3,28085.0,57.3
2008-08-18,1050.7,178.8,79.9,28637.0,56.9
2008-08-19,1046.2,176.4,80.3,28299.0,56.7
2008-08-20,1036.6,175.8,81.3,25728.0,56.7
2008-08-21,1098.5,167.0,80.2,22867.0,52.2
2008-08-22,1365.8,107.0,73.2,10247.0,35.0
2008-08-23,1378.7,103.6,72.9,10286.0,34.9
2008-08-24,1390.7,109.0,71.0,10407.0,35.0
2008-08-25,1399.8,180.8,70.8,10381.0,35.0
2008-08-26,1406.4,184.0,72.6,10382.0,34.9
2008-08-27,1410.5,183.1,72.3,10438.0,34.8
2008-08-28,1403.8,181.2,72.6,10782.0,34.6
2008-08-29,1395.1,192.5,73.9,11250.0,35.9
2008-08-30,1407.4,183.6,72.3,10500.0,34.8
2008-08-31,1415.6,161.4,69.9,3056.0,30.0
2008-09-01,1414.8,162.1,69.9,10031.0,34.3
2008-09-02,1419.0,181.5,71.4,4124.0,32.7
2008-09-03,1548.8,25.3,18.2,0.0,
2008-09-04,1517.6,17.2,14.3,0.0,
2008-09-05,1515.5,13.8,15.5,0.0,
2008-09-06,1384.0,42.9,51.1,3712.0,32.4
2008-09-07,1413.2,124.8,69.3,10753.0,35.5
2008-09-08,1429.5,151.1,70.6,2438.0,30.5
2008-09-09,1550.8,18.9,19.2,0.0,
2008-09-10,1411.0,40.4,40.1,6111.0,22.3
2008-09-11,1266.1,181.3,73.9,20909.0,44.2
2008-09-12,1270.2,214.2,73.4,19432.0,42.8
2008-09-13,1236.4,222.7,75.1,20971.0,45.7
2008-09-14,1221.5,230.2,76.8,20817.0,45.8
2008-09-15,1201.7,231.1,77.7,20836.0,46.2
2008-09-16,1186.4,229.7,77.8,20563.0,46.3
2008-09-17,1169.7,226.4,77.8,20129.0,46.2
2008-09-18,1233.8,174.3,67.7,12787.0,36.7
2008-09-19,1221.8,169.8,70.3,13035.0,37.1
2008-09-20,1149.2,203.1,76.7,18201.0,44.9
2008-09-21,1153.8,183.2,73.0,14375.0,41.2
2008-09-22,1106.0,210.1,77.7,14336.0,45.3
2008-09-23,1094.2,205.5,77.7,18375.0,46.2
2008-09-24,1082.8,211.5,77.6,18181.0,46.4
2008-09-25,1106.6,201.1,76.4,17991.0,44.1
2008-09-26,1060.0,207.8,76.4,17917.0,46.8
2008-09-27,1087.9,191.3,72.7,16127.0,43.4
2008-09-28,1073.3,197.2,76.4,17002.0,45.0
2008-09-29,1051.1,202.0,76.9,17562.0,46.6
2008-09-30,1045.1,203.5,77.3,18312.0,46.6
2008-10-01,1031.5,205.4,77.6,18076.0,47.3
2008-10-02,1028.9,203.4,77.3,16629.0,47.3
2008-10-03,1026.1,200.5,76.3,17993.0,47.3
2008-10-04,1117.2,159.8,64.9,12724.0,36.5
2008-10-05,1024.2,185.9,75.3,16878.0,47.1
2008-10-06,1144.9,157.0,70.0,10440.0,36.3
2008-10-07,1118.9,171.5,71.8,13671.0,40.8
2008-10-08,1117.8,174.4,73.2,13657.0,40.8
2008-10-09,1119.4,175.3,73.1,13610.0,40.8
2008-10-10,1119.9,173.4,71.6,13673.0,40.8
2008-10-11,1115.9,171.4,71.8,13794.0,40.9
2008-10-12,1099.4,178.5,73.3,14141.0,41.9
2008-10-13,1101.5,177.8,73.4,14118.0,41.8
2008-10-14,1101.2,178.1,74.7,14115.0,41.8
2008-10-15,1103.6,178.0,73.8,14141.0,41.8
2008-10-16,1102.9,176.3,74.1,14132.0,41.8
2008-10-17,1102.8,176.0,74.0,14131.0,41.8
2008-10-18,1044.5,157.7,70.1,12688.0,43.6
2008-10-19,1119.2,173.0,72.1,13513.0,40.3
2008-10-20,1137.8,166.1,69.9,13344.0,39.7
2008-10-21,1141.6,166.8,71.0,13261.0,39.5
2008-10-22,1045.1,164.0,74.8,17275.0,46.5
2008-10-23,1051.4,192.4,73.3,16948.0,45.9
2008-10-24,1041.9,194.5,73.3,17332.0,46.5
2008-10-25,1030.7,196.1,72.7,17802.0,47.3
2008-10-26,1019.4,200.3,75.3,19336.0,47.9
2008-10-27,1021.2,200.4,76.3,18584.0,47.8
2008-10-28,1026.0,200.5,75.6,18858.0,47.5
2008-10-29,1089.6,180.8,72.0,14317.0,40.6
2008-10-30,1051.0,187.5,76.0,17475.0,46.3
2008-10-31,1034.1,197.3,76.6,17650.0,46.8
2008-11-01,1075.2,180.1,72.0,13726.0,41.0
2008-11-02,954.3,185.8,76.0,22333.0,54.1
2008-11-03,838.9,214.3,78.5,25443.0,63.6
2008-11-04,816.9,216.4,79.2,26068.0,65.9
2008-11-05,811.6,214.9,78.2,25933.0,66.8
2008-11-06,809.8,211.8,76.2,26353.0,67.3
2008-11-07,787.2,211.5,76.2,25731.0,70.7
2008-11-08,787.9,212.3,77.0,25795.0,70.8
2008-11-09,793.9,213.1,76.4,25632.0,69.8
2008-11-10,805.3,213.5,76.4,25393.0,68.2
2008-11-11,805.8,214.0,77.6,25454.0,68.2
2008-11-12,802.0,216.2,79.1,25504.0,68.2
2008-11-13,806.8,216.3,77.9,25533.0,68.2
2008-11-14,809.1,215.8,77.0,25645.0,68.3
2008-11-15,811.7,216.0,78.0,25616.0,67.8
2008-11-16,810.3,216.0,78.6,25569.0,67.7
2008-11-17,813.8,216.0,77.2,25539.0,66.3
2008-11-18,811.6,214.9,78.5,25580.0,67.8
2008-11-19,781.2,213.6,79.0,26302.0,72.6
2008-11-20,791.6,213.6,78.5,25777.0,70.3
2008-11-21,875.7,176.3,72.9,17847.0,60.8
2008-11-22,812.9,215.6,78.1,25479.0,67.7
2008-11-23,863.8,215.8,77.2,24291.0,62.8
2008-11-24,826.0,215.4,78.4,25271.0,66.0
2008-11-25,812.5,217.5,78.7,25673.0,68.0
2008-11-26,799.4,219.0,78.6,26119.0,70.5
2008-11-27,791.7,218.5,76.7,26511.0,72.4
2008-11-28,1139.7,189.4,72.4,14058.0,42.0
2008-11-29,908.6,201.5,77.0,24957.0,62.3
2008-11-30,813.6,225.8,79.7,26727.0,70.2
2008-12-01,860.7,223.2,78.8,26078.0,66.3
2008-12-02,838.0,221.8,79.0,26969.0,70.5
2008-12-03,823.7,230.1,79.8,27239.0,70.1
2008-12-04,836.7,228.1,77.0,27676.0,69.7
2008-12-05,875.7,226.7,76.8,26460.0,65.1
2008-12-06,863.2,232.2,79.9,26984.0,66.5
2008-12-07,876.4,234.8,78.7,27198.0,66.7
2008-12-08,899.4,235.7,78.8,25258.0,64.1
2008-12-09,894.7,236.0,79.7,25789.0,64.5
2008-12-10,897.3,236.5,79.3,27066.0,64.7
2008-12-11,942.3,234.6,77.3,26144.0,61.6
2008-12-12,924.9,235.7,77.4,26759.0,62.6
2008-12-13,928.3,234.1,75.9,26866.0,62.7
2008-12-14,931.9,236.3,76.4,27062.0,62.7
2008-12-15,935.3,239.4,77.8,27195.0,62.8
2008-12-16,935.7,240.7,77.5,27449.0,63.3
2008-12-17,935.7,243.8,78.3,27623.0,63.3
2008-12-18,941.8,245.3,77.6,27754.0,63.2
2008-12-19,945.1,247.9,78.3,27824.0,63.3
2008-12-20,946.9,248.0,79.2,28030.0,63.3
2008-12-21,953.9,250.5,78.3,28148.0,63.4
2008-12-22,954.1,254.1,80.3,28258.0,63.4
2008-12-23,963.3,257.1,80.2,28312.0,63.1
2008-12-24,972.1,259.9,80.9,28280.0,62.4
2008-12-25,987.5,260.1,80.2,28231.0,62.0
2008-12-26,995.5,261.3,80.3,28237.0,61.8
2008-12-27,995.7,263.2,80.9,28713.0,60.5
2008-12-28,1008.7,263.7,80.2,28308.0,61.3
2008-12-29,1015.6,263.4,79.7,28357.0,61.2
2008-12-30,1020.8,266.9,80.2,28472.0,61.2
2008-12-31,1021.6,270.5,81.0,28571.0,61.2
2009-01-01,1030.0,270.1,81.1,28545.0,60.6
2009-01-02,1040.1,270.7,80.9,28485.0,60.2
2009-01-03,1040.9,270.2,81.0,29522.0,60.3
2009-01-04,1034.2,269.8,80.9,28589.0,60.7
2009-01-05,1030.4,272.1,80.7,28790.0,61.3
2009-01-06,1130.4,236.5,74.8,24053.0,51.6
2009-01-07,1044.9,265.6,80.3,29470.0,61.2
2009-01-08,993.3,273.9,80.2,30057.0,65.3
2009-01-09,1039.1,273.2,79.7,28631.0,62.7
2009-01-10,1017.9,274.4,77.9,29812.0,64.1
2009-01-11,1063.1,273.6,77.5,29046.0,60.5
2009-01-12,1126.6,274.1,77.7,27707.0,56.4
2009-01-13,1200.0,270.7,79.7,25831.0,51.5
2009-01-14,1180.0,277.0,81.1,26623.0,52.8
2009-01-15,1201.5,273.2,79.0,22992.0,52.0
2009-01-16,1211.2,269.3,77.8,22253.0,51.8
2009-01-17,1239.7,268.0,77.8,21889.0,50.1
2009-01-18,1227.6,271.6,78.4,22143.0,51.3
2009-01-19,1222.2,276.1,78.0,22447.0,51.8
2009-01-20,1240.8,276.0,78.6,21833.0,50.8
2009-01-21,1262.8,270.3,77.3,20971.0,47.8
2009-01-22,1249.8,249.7,76.2,23698.0,49.9
2009-01-23,1228.9,273.8,79.7,22823.0,52.0
2009-01-24,1235.5,277.1,80.0,23062.0,51.8
2009-01-25,1239.8,276.2,79.3,22751.0,51.8
2009-01-26,1250.8,274.7,79.4,22459.0,51.4
2009-01-27,1256.6,276.1,79.2,22461.0,51.3
2009-01-28,1228.8,281.2,80.7,25456.0,53.1
2009-01-29,1169.3,283.5,80.4,29082.0,56.5
2009-01-30,1258.2,272.2,78.8,22240.0,51.0
2009-01-31,1260.9,272.4,78.4,22214.0,51.0
2009-02-01,1226.4,277.8,79.2,26714.0,53.2
2009-02-02,1259.5,275.0,78.6,22229.0,51.1
2009-02-03,1264.2,274.7,78.1,22295.0,51.1
2009-02-04,1197.4,283.1,80.9,28244.0,55.0
2009-02-05,1258.4,280.5,81.4,22630.0,51.3
2009-02-06,1260.9,281.0,81.2,22455.0,51.3
2009-02-07,1306.4,277.0,80.2,13843.0,47.9
2009-02-08,1268.4,271.1,81.0,21057.0,51.3
2009-02-09,1339.3,279.3,80.6,21459.0,47.6
2009-02-10,1284.8,289.1,81.6,23181.0,50.6
2009-02-11,1282.7,289.6,81.5,22485.0,50.9
2009-02-12,1285.6,288.7,81.5,22606.0,50.9
2009-02-13,1338.0,255.8,78.2,19760.0,45.5
2009-02-14,1312.2,287.4,80.7,21592.0,49.8
2009-02-15,1333.6,288.1,81.1,21209.0,48.8
2009-02-16,1335.7,267.8,79.6,20330.0,47.3
2009-02-17,1300.8,293.2,81.6,22510.0,50.8
2009-02-18,1312.9,296.6,82.1,22245.0,50.3
2009-02-19,1317.4,295.6,82.2,22192.0,50.2
2009-02-20,1321.4,294.8,81.6,22210.0,50.2
2009-02-21,1464.2,248.2,76.2,19535.0,42.0
2009-02-22,1329.5,294.4,81.8,22732.0,50.3
2009-02-23,1332.3,297.6,82.1,22494.0,50.3
2009-02-24,1335.5,295.0,81.9,22601.0,50.3
2009-02-25,1403.8,262.0,77.0,20363.0,45.4
2009-02-26,1359.8,264.4,81.3,22252.0,49.5
2009-02-27,1367.9,275.3,82.0,22003.0,49.2
2009-02-28,1371.0,276.0,81.2,22204.0,49.4
2009-03-01,1367.2,276.7,80.3,22452.0,49.9
2009-03-02,1349.5,281.4,81.1,23089.0,50.8
2009-03-03,1358.5,280.6,80.4,23257.0,49.5
2009-03-04,1371.5,274.6,79.3,22410.0,49.9
2009-03-05,1395.5,233.0,79.6,12280.0,48.0
2009-03-06,1457.0,234.3,79.8,22048.0,45.2
2009-03-07,1609.9,225.4,76.8,17012.0,39.8
2009-03-08,1470.9,233.1,77.1,20384.0,46.0
2009-03-09,1250.1,200.2,81.4,21463.0,55.1
2009-03-10,1262.6,197.8,82.1,23090.0,55.1
2009-03-11,1420.2,208.9,76.8,26693.0,43.7
2009-03-12,1295.4,228.5,80.8,24043.0,52.3
2009-03-13,1292.7,224.3,80.1,18685.0,45.5
2009-03-14,553.3,25.9,13.1,0.0,
2009-03-15,1133.1,21.0,20.1,2983.0,32.5
2009-03-16,1236.9,70.8,49.4,6835.0,36.1
2009-03-17,512.8,15.1,17.1,0.0,
2009-03-18,1291.2,119.2,74.4,17065.0,47.3
2009-03-19,1235.0,182.1,80.4,21365.0,50.7
2009-03-20,1197.9,188.3,79.1,20783.0,51.4
2009-03-21,1151.7,192.4,81.4,21916.0,53.8
2009-03-22,1138.6,188.3,81.1,21869.0,53.9
2009-03-23,1124.7,183.4,80.7,21394.0,54.0
2009-03-24,1111.8,178.5,80.4,21458.0,54.0
2009-03-25,1184.8,172.6,76.9,3645.0,45.0
2009-03-26,179.8,15.1,5.9,0.0,
2009-03-27,267.3,9.8,5.7,0.0,
2009-03-28,1030.1,7.5,5.5,0.0,
2009-03-29,1149.0,4.6,3.7,0.0,
2009-03-30,1432.0,19.8,47.6,1945.0,25.9
2009-03-31,1077.3,115.9,77.5,25290.0,57.0
2009-04-01,1015.2,160.4,81.1,26410.0,60.9
2009-04-02,1012.9,169.7,80.5,25426.0,61.0
2009-04-03,1054.9,171.6,80.0,23582.0,57.5
2009-04-04,1075.8,171.8,79.9,22452.0,55.7
2009-04-05,1068.4,170.7,78.9,22623.0,55.8
2009-04-06,949.1,172.7,80.1,28530.0,65.2
2009-04-07,912.4,169.6,79.3,29110.0,68.0
2009-04-08,960.7,166.6,79.4,25166.0,62.5
2009-04-09,965.5,165.3,80.1,25735.0,61.5
2009-04-10,887.9,163.5,79.5,28102.0,68.5
2009-04-11,864.7,161.9,80.2,28112.0,70.5
2009-04-12,858.7,160.7,80.6,26330.0,69.9
2009-04-13,881.9,158.7,80.7,24165.0,66.0
2009-04-14,875.9,156.5,80.4,24117.0,66.2
2009-04-15,848.9,154.6,80.4,27632.0,69.3
2009-04-16,874.3,153.2,80.3,24831.0,65.1
2009-04-17,883.6,150.8,80.4,23139.0,63.2
2009-04-18,835.1,149.3,80.6,25680.0,68.6
2009-04-19,761.9,148.8,80.3,27650.0,81.0
2009-04-20,834.3,149.5,80.3,23436.0,67.5
2009-04-21,847.5,205.1,78.9,23067.0,65.6
2009-04-22,954.1,239.9,77.3,19587.0,54.9
2009-04-23,848.8,252.0,78.7,22697.0,64.5
2009-04-24,836.8,250.3,78.6,22788.0,65.5
2009-04-25,821.2,250.0,78.8,22949.0,66.6
2009-04-26,808.0,248.8,78.9,23044.0,68.0
2009-04-27,796.5,247.0,78.9,23190.0,69.1
2009-04-28,792.7,247.9,79.7,23264.0,67.7
2009-04-29,792.3,246.7,79.4,23115.0,69.1
2009-04-30,792.8,246.0,79.3,23246.0,67.7
2009-05-01,794.8,245.0,78.8,23156.0,69.2
2009-05-02,798.6,246.2,78.8,23002.0,68.3
2009-05-03,798.3,246.8,79.6,23006.0,68.2
2009-05-04,898.9,247.1,79.3,1933.0,46.8
2009-05-06,916.7,170.1,70.2,17013.0,55.1
2009-05-07,880.7,233.2,75.3,22361.0,61.4
2009-05-08,834.3,245.8,76.9,22915.0,65.7
2009-05-09,820.7,250.4,77.7,23294.0,67.3
2009-05-10,813.1,254.0,80.2,23424.0,67.7
2009-05-11,840.0,255.9,80.3,23043.0,64.7
2009-05-12,851.1,257.8,80.5,22951.0,63.7
2009-05-13,864.4,261.4,80.6,22633.0,62.4
2009-05-14,866.9,262.3,80.2,22794.0,62.8
2009-05-15,872.9,259.3,78.5,22972.0,62.8
2009-05-16,877.7,258.4,77.4,23067.0,62.8
2009-05-17,881.0,257.9,78.1,23116.0,62.9
2009-05-18,883.3,259.4,79.7,25501.0,62.9
2009-05-19,887.3,260.6,79.7,24488.0,62.9
2009-05-20,890.9,262.4,80.3,24450.0,62.7
2009-05-21,893.4,263.9,80.6,24476.0,62.6
2009-05-22,894.4,265.3,81.3,24427.0,62.4
2009-05-23,937.7,265.9,80.8,23240.0,58.8
2009-05-24,949.7,265.1,80.2,23081.0,58.2
2009-05-25,941.1,265.6,80.2,23555.0,59.6
2009-05-26,934.7,267.2,80.9,23816.0,60.2
2009-05-27,937.7,265.7,79.7,23894.0,60.4
2009-05-28,936.5,267.2,81.3,23989.0,60.6
2009-05-29,910.4,268.9,81.2,25723.0,63.9
2009-05-30,869.2,269.1,81.5,26330.0,67.9
2009-05-31,866.1,269.5,81.8,26282.0,67.9
2009-06-01,850.0,268.6,82.1,26694.0,69.2
2009-06-02,843.6,266.5,81.7,26787.0,70.0
2009-06-03,838.7,263.4,81.3,28406.0,70.4
2009-06-04,827.6,260.8,81.2,26518.0,71.3
2009-06-05,817.5,259.3,81.3,26632.0,72.1
2009-06-06,946.4,232.1,76.0,18743.0,57.5
2009-06-07,841.8,247.6,80.5,24856.0,68.9
2009-06-08,809.8,259.0,81.2,25705.0,71.4
2009-06-09,806.0,257.4,81.2,25663.0,71.1
2009-06-10,797.7,254.4,81.3,25480.0,71.4
2009-06-11,871.2,239.0,77.7,19539.0,62.4
2009-06-12,796.5,243.9,80.6,23062.0,70.8
2009-06-13,863.8,234.9,78.8,19298.0,61.9
2009-06-14,834.7,248.7,80.9,21772.0,65.4
2009-06-15,775.6,245.3,80.9,23679.0,73.6
2009-06-16,714.3,243.9,80.9,24582.0,85.3
